Text,Marked,Labels
அருள்வாக்கு,அருள் + வாக்கு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
மடல்வளம்,மடல் + வளம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
தழைபூ,தழை + பூ, NSP NSP NSP NSP SP NSP NSP NSP
மதியெழில்,மதி + எழில், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கனிவிதி,கனி + விதி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
விரையணம்,விரை + அணம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பசும்படை,பசு + படை, NSP NSP NSP NSP SP NSP NSP NSP NSP
வளமொழி,வளம் + மொழி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
விரைவகம்,விரை + வகம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நினைவூட்டு,நினை + ஊட்டு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கலர்இனம்,கள + இனம், NSP NSP NSP SP NSP NSP NSP NSP NSP
மறுகதை,மறு + கதை, NSP NSP NSP NSP SP NSP NSP NSP NSP
அலைகூடு,அலை + கூடு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கனவோசை,கனவு + ஓசை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
விருப்பம்,விருப்பு + ஆம், NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
நனிபணி,நனி + பணி, NSP NSP NSP NSP SP NSP NSP NSP NSP
மதிபடகு,மதி + படகு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
இனியுரை,இனி + உரை, NSP NSP NSP NSP SP NSP NSP NSP NSP
மணியோசை,மணி + ஓசை, NSP NSP NSP NSP SP NSP NSP NSP NSP
கனியமுது,கனி + அமுது, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பெருவினை,பெரு + வினை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மனோரகம்,மனோ + ரகம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மகிழ்வோடு,மகிழ்வு + ஓடு, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
முறையீடு,முறை + ஈடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
தெளிவுரை,தெளிவு + உரை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மீன்பணி,மீன் + பணி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அருஞ்சோறு,அரும் + சோறு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மலர்மணம்,மலர் + மணம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
அன்புரு,அன்பு + உரு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மண்ணழகு,மண் + அழகு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கலையோடை,கலை + ஓடை, NSP NSP NSP NSP SP NSP NSP NSP NSP
புயல்கூட்டம்,புயல் + கூட்டம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
சிறுகதை,சிறு + கதை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
தளிர்க்கொடி,தளிர் + கொடி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கனல்மணி,கனல் + மணி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
பட்டமழை,பட்டம் + மழை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
பொன்னிறம்,பொன் + நிறம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கோலமழை,கோலம் + மழை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மழைக்காற்று,மழை + காற்று, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
நல்லொழுக்கு,நல் + ஒழுக்கு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
கனவுலகம்,கனவு + உலகம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
வான்சிறகு,வான் + சிறகு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நிலாப்புனல்,நிலா + புனல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
அரசமரம்,அரசு + மரம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
தென்றலோசை,தென்றல் + ஓசை, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அவையரங்கம்,அவை + அரங்கம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
பனிமணி,பனி + மணி, NSP NSP NSP NSP SP NSP NSP NSP NSP
மணிக்கொடி,மணி + கொடி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சிறுபுனல்,சிறு + புனல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கழுமரநிழல்,கழுமரம் + நிழல், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கதிரவொளி,கதிர் + ஒளி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மழைநிலம்,மழை + நிலம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
தீபமணி,தீபம் + மணி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
விளக்குறு,விளக்கு + உரு, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மணப்பந்தல்,மணம் + பந்தல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
நிலவோடு,நிலவு + ஓடு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மணிச்செடி,மணி + செடி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
வெள்ளமடி,வெள்ளம் + அடி, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மண்மழை,மண் + மழை, NSP NSP NSP NSP SP NSP NSP NSP NSP
புனல்நதி,புனல் + நதி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
நிலாச் சோறு,நிலா + சோறு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கொட்டமழை,கொட்டும் + மழை, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அரசகோவில்,அரசு + கோவில், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
கொல்லைப்புறம்,கொல்லை + புறம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
வாழ்வுரை,வாழ்வு + உரை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மருமொழி,மரு + மொழி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கனல்நெருப்பு,கனல் + நெருப்பு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
காற்றொசை,காற்று + ஓசை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அருள்மணி,அருள் + மணி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மழைப்பொழிவு,மழை + பொழிவு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
வாழ்மரம்,வாழ் + மரம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்ச்சிறகு,கதிர் + சிறகு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
குழலோசை,குழல் + ஓசை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
முழுமதி,முழு + மதி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கோட்டரங்கு,கோட்டம் + அரங்கு, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
முத்துலகம்,முத்து + உலகம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நிலாஒளி,நிலா + ஒளி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மழைக்கண்,மழை + கண், NSP NSP NSP NSP SP NSP NSP NSP NSP
அமுதேழு,அமுது + எழு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அன்னபொதி,அன்னம் + பொதி, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
களிமண்,களி + மண், NSP NSP NSP NSP SP NSP NSP NSP NSP
பனிக்காற்று,பனி + காற்று, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
மரமெழில்,மரம் + எழில், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கனவொழுகு,கனவு + ஒழுகு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
அறிவொளி,அறிவு + ஒளி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கனிகொடை,கனி + கொடை, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மதியோசனை,மதி + ஓசனை, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மழைதுளி,மழை + துளி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்கோடு,கதிர் + கோடு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கனல்கொடி,கனல் + கொடி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பனித்துளிர்,பனி + துளிர், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
விரிவுரை,விரிவு + உரை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அழகுறு,அழகு + உரு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மலர்ப்புன்னகை,மலர் + புன்னகை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
நிலவழகி,நிலா + அழகி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்கொட்டம்,கதிர் + கொட்டம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
வான்துளி,வான் + துளி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மண்மேடு,மண் + மேடு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கனல்விழி,கனல் + விழி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நிலவூற்று,நிலா + ஊற்று, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பனியொளி,பனி + ஒளி, NSP NSP NSP NSP SP NSP NSP NSP NSP
கோட்புனல்,கோடு + புனல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மண்ணூறு,மண் + ஊறு, NSP NSP NSP NSP SP NSP NSP NSP NSP
கால்மணி,கால் + மணி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கதிர்பூ,கதிர் + பூ, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
விரிதுளி,விரி + துளி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கனவழகு,கனவு + அழகு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
அமுதமழை,அமுது + மழை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கலந்தமுது,கலந்து + அமுது, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நிலமணி,நிலம் + மணி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கனல்புனல்,கனல் + புனல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மறுநிலை,மறு + நிலை, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
வான்கோலம்,வான் + கோலம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மழைசூழல்,மழை + சூழல், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கொடியழகு,கொடி + அழகு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
முகமணி,முகம் + மணி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
பூவழகி,பூ + அழகி, NSP NSP NSP SP NSP NSP NSP NSP NSP
கிளிமொழி,கிளி + மொழி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நீர்மணி,நீர் + மணி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
வளர்கதிர்,வளர + கதிர், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மகிழ்புனல்,மகிழ் + புனல், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கனவோசனை,கனவு + ஓசனை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மென்மொழி,மென் + மொழி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
வானுறு,வான் + உரு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
நிலமருது,நிலம் + அருது, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
அழகமலர்,அழகு + மலர், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கனல்வானம்,கனல் + வானம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மலர்நதி,மலர் + நதி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மழைக்கோடு,மழை + கோடு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பனிமரம்,பனி + மரம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்ப்புன்னகை,கதிர் + புன்னகை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
கூட்புனல்,கூட + புனல், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
புனன்மணி,புனம் + மணி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கனலோடு,கனல் + ஓடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அமுதமணம்,அமுது + மணம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மகிழ்வனம்,மகிழ் + வனம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நீர்ப்புனல்,நீர் + புனல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மண்வளம்,மண் + வளம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
விரவோசை,விரவு + ஓசை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அன்னகூடு,அன்னம் + கூடு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
வளர்கோலம்,வளர + கோலம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மணியோடை,மணி + ஓடை, NSP NSP NSP NSP SP NSP NSP NSP NSP
புனற்புனல்,புனர் + புனல், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கதிர்வேலை,கதிர் + வேலை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கொடியோடை,கொடி + ஓடை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
வான்பனி,வான் + பனி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கனல்வனம்,கனல் + வனம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மண்வெளி,மண் + வெளி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
களிமணி,களி + மணி, NSP NSP NSP NSP SP NSP NSP NSP NSP
அனல்புனல்,அனல் + புனல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நிலவுகோடு,நிலவு + கோடு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மலர்கூட்டம்,மலர் + கூட்டம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
விரிவினை,விரி + வினை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மென்மணி,மென் + மணி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கோடிமணி,கோடி + மணி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
நிலவ்புனல்,நிலவு + புனல், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மழைக்கூடல்,மழை + கூடல், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மண்கோடு,மண் + கோடு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மகிழ்விழி,மகிழ் + விழி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
வானகோடு,வான + கோடு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நிலவோசை,நிலவு + ஓசை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அனல்மணி,அனல் + மணி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மழையொசை,மழை + ஓசை, NSP NSP NSP NSP SP NSP NSP NSP NSP
வான்கூட்டம்,வான் + கூட்டம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
மணியழகு,மணி + அழகு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்கூடு,கதிர் + கூடு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
அழகுகோடு,அழகு + கோடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
வான்ப்புனல்,வான் + புனல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
அமுதவனம்,அமுது + வனம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நிலவுயிர்,நிலவு + உயிர், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கனல்கோடு,கனல் + கோடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
அனல்மரம்,அனல் + மரம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மகிழ்கோடு,மகிழ் + கோடு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நீர்வனம்,நீர் + வனம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மலர்விழி,மலர் + விழி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மழைப்புனல்,மழை + புனல், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
வானலவு,வான + அலவு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
அழகுமணி,அழகு + மணி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மலர்கோடு,மலர் + கோடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
காற்றழகு,காற்று + அழகு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
புனலோசை,புனல் + ஓசை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
